jour;categorie;value
2021-12-31;Résidentiels;20183396266.0
2017-02-26;Résidentiels;23118245220.0
2017-03-31;Résidentiels;13208822972.0
2017-04-09;Résidentiels;13726119239.0
2017-05-03;Résidentiels;15941041051.0
2017-06-12;Résidentiels;11079258109.0
2017-06-18;PME / PMI;3632117583.0
2017-07-21;PME / PMI;4945601199.0
2017-07-21;Résidentiels;10543936001.0
2017-10-16;Professionnels;3840609704.0
2017-10-16;Entreprises;13446776456.0
2017-10-25;Résidentiels;13185272190.0
2017-11-10;Professionnels;5748659949.0
2017-12-21;PME / PMI;6640563042.0
2017-12-22;PME / PMI;6385506964.0
2017-12-22;Professionnels;6242677322.0
2017-12-22;Entreprises;13025265354.0
2017-12-24;Entreprises;8685863540.0
2018-01-13;Professionnels;5873251765.0
2018-02-07;PME / PMI;7631951456.0
2018-02-07;Entreprises;15815448481.0
2018-03-22;Professionnels;6678981076.0
2018-04-06;Résidentiels;16969906118.0
2018-04-19;Entreprises;13960156246.0
2018-05-04;PME / PMI;4846146500.0
2018-05-04;Résidentiels;14129971843.0
2018-05-04;Entreprises;13365794598.0
2018-05-09;PME / PMI;4496391938.0
2018-05-09;Résidentiels;11225023015.0
2018-05-28;Professionnels;3498051134.0
2018-06-10;PME / PMI;3258032238.0
2018-06-20;PME / PMI;5034645534.0
2018-07-10;Professionnels;3925994131.0
2018-07-10;Entreprises;14966907354.0
2018-08-08;Résidentiels;10534573767.0
2018-09-21;Professionnels;4036772899.0
2018-10-08;Résidentiels;12388061381.0
2018-10-26;Professionnels;4616147561.0
2018-10-29;PME / PMI;5836188149.0
2018-11-06;Entreprises;14320224290.0
2018-11-11;PME / PMI;3895351289.0
2018-11-15;Résidentiels;16969930351.0
2018-11-17;Résidentiels;20902375549.0
2018-11-17;Entreprises;10261134017.0
2018-12-03;PME / PMI;5897644297.0
2018-12-05;PME / PMI;6070341409.0
2018-12-05;Professionnels;5503621167.0
2018-12-06;Professionnels;5459361422.0
2018-12-20;PME / PMI;6675741137.0
2019-01-04;Résidentiels;28969916065.0
2019-01-19;Résidentiels;29181285084.0
2019-01-20;Professionnels;5607203977.0
2019-01-20;Résidentiels;29281413911.0
2019-01-21;Résidentiels;28865661758.0
2019-01-25;Résidentiels;28856543145.0
2019-01-25;Entreprises;15187198512.0
2019-02-17;PME / PMI;4415920550.0
2019-03-02;PME / PMI;4937109810.0
2019-03-23;Professionnels;4561311989.0
2019-05-29;PME / PMI;4813456880.0
2019-07-03;Professionnels;3896078209.0
2019-07-05;PME / PMI;5185888554.0
2019-07-25;PME / PMI;5302567260.0
2019-07-25;Entreprises;15388904506.0
2019-07-28;Professionnels;3060482450.0
2019-10-06;Entreprises;8545187136.0
2019-10-21;Professionnels;4321100040.0
2019-11-04;Résidentiels;16361037612.0
2019-12-24;Professionnels;5053585882.0
2020-02-26;PME / PMI;6130543300.0
2020-03-14;Résidentiels;21266231380.0
2020-05-01;PME / PMI;2567833353.0
2020-05-01;Entreprises;8041433115.0
2020-06-13;Entreprises;8901128153.0
2020-06-23;Professionnels;3701467888.0
2020-06-23;Entreprises;13490106279.0
2020-06-25;Professionnels;3968730081.0
2020-07-03;PME / PMI;4529701724.0
2020-08-12;PME / PMI;4815963717.0
2020-09-04;Professionnels;3901367064.0
2020-09-04;Résidentiels;10784410797.0
2020-11-23;Entreprises;13459750041.0
2020-12-10;Professionnels;6264974474.0
2021-01-13;PME / PMI;3829049242.0
2021-01-21;PME / PMI;3613086730.0
2021-01-24;PME / PMI;2868308064.0
2021-01-24;Entreprises;11975830134.0
2021-02-03;Entreprises;16197984356.0
2021-02-17;Résidentiels;22789676243.0
2021-03-06;Résidentiels;23743091480.0
2021-04-07;PME / PMI;3268899954.0
2021-04-14;Entreprises;15731398703.0
2021-05-11;Entreprises;14866919238.0
2021-07-06;Professionnels;3766224667.0
2021-07-06;Résidentiels;11041831607.0
2021-07-30;Professionnels;3799397958.0
2021-07-30;Entreprises;14356146316.0
2021-08-18;Professionnels;3521802539.0
2021-08-22;Professionnels;3066393706.0
2021-09-24;Entreprises;15134823322.0
2021-10-03;PME / PMI;2139928433.0
2021-10-03;Entreprises;10243602563.0
2021-10-05;Professionnels;4225620025.0
2021-10-11;Résidentiels;13784070395.0
2021-10-17;Résidentiels;15762402629.0
2021-10-22;PME / PMI;3017679439.0
2021-11-02;PME / PMI;3186700103.0
2021-11-02;Entreprises;15528212769.0
2021-11-04;Professionnels;5199549858.0
2021-11-04;Résidentiels;19549169442.0
2021-11-12;Entreprises;14374897980.0
2021-12-10;PME / PMI;4001257177.0
2021-12-15;Entreprises;17783395032.0
2021-12-17;Entreprises;17024074974.0
2022-01-17;PME / PMI;4103554799.0
2022-01-17;Résidentiels;28475084763.0
2017-02-24;PME / PMI;6079492630.0
2017-02-24;Professionnels;5892838500.0
2017-04-01;Entreprises;9895877547.0
2017-04-15;PME / PMI;4069787317.0
2017-04-15;Professionnels;3985728548.0
2017-04-28;Professionnels;5103278743.0
2017-04-28;Entreprises;13808904112.0
2017-05-02;Professionnels;4756592648.0
2017-05-02;Résidentiels;15970901219.0
2017-06-01;Professionnels;3824256367.0
2017-06-28;Résidentiels;10295266606.0
2017-06-30;PME / PMI;4910767082.0
2017-07-01;Entreprises;10169680261.0
2017-07-07;Résidentiels;10855017247.0
2017-07-29;Entreprises;10098899340.0
2017-08-02;PME / PMI;5119072791.0
2017-08-02;Entreprises;13125226315.0
2017-08-13;Entreprises;7844412670.0
2017-09-14;Professionnels;4160947431.0
2017-09-14;Résidentiels;11393891912.0
2017-09-20;PME / PMI;4972153242.0
2017-10-05;Professionnels;4406131172.0
2017-10-05;Entreprises;14343063299.0
2017-11-29;PME / PMI;6938154518.0
2017-11-29;Professionnels;6526200658.0
2017-12-13;PME / PMI;7030227751.0
2017-12-25;Résidentiels;24843820317.0
2018-01-06;Professionnels;5183346013.0
2018-01-07;Résidentiels;24541619497.0
2018-01-24;Entreprises;14882883100.0
2018-02-19;Professionnels;6227000545.0
2018-02-20;Entreprises;15311217853.0
2018-02-23;Entreprises;15144573756.0
2018-03-03;PME / PMI;5737820872.0
2018-04-09;PME / PMI;5729389017.0
2018-04-10;Résidentiels;15739880638.0
2018-05-16;Entreprises;13964007400.0
2018-05-17;PME / PMI;4932409025.0
2018-05-20;Entreprises;8350387598.0
2018-07-12;Entreprises;14903911889.0
2018-07-19;Résidentiels;10314025913.0
2018-08-19;PME / PMI;3606835552.0
2018-09-14;Entreprises;13867130398.0
2018-09-17;Professionnels;3787170239.0
2018-09-17;Résidentiels;10567223449.0
2018-10-28;Entreprises;8952252504.0
2018-10-30;Résidentiels;21648359860.0
2018-12-10;Professionnels;5714730084.0
2019-02-02;PME / PMI;5895360211.0
2019-02-02;Résidentiels;28802825225.0
2019-02-16;PME / PMI;5153083707.0
2019-02-16;Professionnels;5339349278.0
2019-02-24;PME / PMI;4273093342.0
2019-03-05;Entreprises;14604438886.0
2019-03-16;PME / PMI;4710856192.0
2019-03-16;Résidentiels;19266096718.0
2019-04-14;Résidentiels;20602099295.0
2019-05-07;Résidentiels;15317347841.0
2019-06-06;Résidentiels;10531430854.0
2019-06-28;Résidentiels;11840287233.0
2019-07-07;Entreprises;9574495697.0
2019-07-29;PME / PMI;4779580062.0
2019-08-05;Résidentiels;10587060391.0
2019-11-11;PME / PMI;4423948873.0
2020-01-02;PME / PMI;6706429491.0
2020-02-04;PME / PMI;6305311185.0
2020-02-06;PME / PMI;6689242935.0
2020-02-07;Entreprises;14435344962.0
2020-02-24;Résidentiels;19367750404.0
2020-04-13;Entreprises;7994514359.0
2020-04-19;Résidentiels;14236505192.0
2020-04-22;PME / PMI;3638627728.0
2020-04-29;Résidentiels;13418336336.0
2020-05-03;Résidentiels;14606200138.0
2020-05-07;PME / PMI;3739543620.0
2020-05-07;Professionnels;3142085309.0
2020-05-07;Entreprises;11299439813.0
2020-05-12;Professionnels;3750679741.0
2020-05-26;Professionnels;3347448267.0
2020-05-26;Entreprises;12405836915.0
2020-06-09;Professionnels;3559688642.0
2020-06-15;PME / PMI;4283354663.0
2020-07-16;PME / PMI;4948519943.0
2020-07-31;Entreprises;13223439296.0
2020-08-05;Entreprises;11979621181.0
2020-08-24;Résidentiels;10938198478.0
2020-09-13;PME / PMI;3287219244.0
2020-10-06;Professionnels;4547985798.0
2020-10-28;Résidentiels;17220589216.0
2020-10-30;Professionnels;4155084353.0
2020-10-30;Résidentiels;16291917759.0
2020-11-02;PME / PMI;4546148939.0
2020-11-19;Résidentiels;18110934527.0
2020-12-22;Résidentiels;19918163937.0
2020-12-25;PME / PMI;4193420695.0
2020-12-25;Résidentiels;26334974791.0
2020-12-25;Entreprises;8853860187.0
2021-01-08;Professionnels;6877219591.0
2021-01-08;Entreprises;17284705841.0
2021-01-20;Professionnels;5860284589.0
2021-01-20;Résidentiels;25953485299.0
2021-01-20;Entreprises;16910755331.0
2021-02-09;Résidentiels;29009842135.0
2021-02-11;Résidentiels;31250338068.0
2021-02-13;Résidentiels;33574856391.0
2021-02-22;PME / PMI;2996779120.0
2021-02-22;Entreprises;15136678281.0
2021-03-07;Professionnels;4441828536.0
2021-03-14;Résidentiels;23147304981.0
2021-03-16;Entreprises;16417982003.0
2021-04-01;Résidentiels;13557546553.0
2021-04-22;Entreprises;15025705347.0
2021-05-03;Professionnels;4130695211.0
2021-05-04;Résidentiels;15999396871.0
2021-05-04;Entreprises;15255598179.0
2021-05-08;PME / PMI;1997244273.0
2021-06-05;PME / PMI;2294721510.0
2021-06-07;Professionnels;3495977642.0
2021-06-18;Résidentiels;11265260756.0
2021-06-21;PME / PMI;2720866761.0
2021-06-21;Entreprises;15130267394.0
2021-07-31;Entreprises;11095889649.0
2021-09-01;Résidentiels;11203300134.0
2021-09-01;Entreprises;15694564454.0
2021-10-18;Professionnels;4430940698.0
2021-10-30;PME / PMI;2505227109.0
2021-11-05;PME / PMI;3417872552.0
2021-11-13;Entreprises;12077358980.0
2021-11-27;PME / PMI;3435715674.0
2021-11-27;Professionnels;5732448242.0
2021-12-11;Résidentiels;27058883006.0
2021-12-11;Entreprises;13644650685.0
2022-01-20;Résidentiels;27241019813.0
2022-01-20;Entreprises;18165161376.0
2017-03-20;Professionnels;4928110675.0
2017-03-20;Entreprises;13713964164.0
2017-03-26;Entreprises;8841521445.0
2017-04-21;Résidentiels;16519909969.0
2017-04-23;Résidentiels;16042686442.0
2017-04-24;Entreprises;13198909007.0
2017-05-16;PME / PMI;4727706437.0
2017-07-18;Résidentiels;10826457501.0
2017-08-15;Entreprises;9630828128.0
2017-08-18;Résidentiels;10478854207.0
2017-09-16;Entreprises;9891101367.0
2017-09-17;Professionnels;3407135549.0
2017-10-09;Entreprises;13447056997.0
2017-11-05;Entreprises;8823260132.0
2017-12-05;Résidentiels;25780847440.0
2018-01-08;Résidentiels;23642483152.0
2018-01-08;Entreprises;14304396650.0
2018-02-16;Professionnels;6289750051.0
2018-02-16;Entreprises;14573650683.0
2018-03-13;Professionnels;5669231152.0
2018-04-08;Résidentiels;16332753877.0
2018-05-15;PME / PMI;5174131024.0
2018-05-19;Résidentiels;12572139004.0
2018-05-27;Entreprises;8685716508.0
2018-07-08;Entreprises;9600846100.0
2018-07-18;Entreprises;14793840615.0
2018-08-18;PME / PMI;4134033203.0
2018-08-18;Entreprises;9218184668.0
2018-08-27;Entreprises;12847770958.0
2018-09-18;Entreprises;14616707527.0
2018-09-23;Entreprises;8914748395.0
2018-10-20;PME / PMI;3899103110.0
2018-10-27;Professionnels;4532157842.0
2018-12-01;PME / PMI;4999025566.0
2018-12-01;Résidentiels;22448549737.0
2018-12-19;PME / PMI;6497145685.0
2019-01-22;PME / PMI;7672383672.0
2019-01-28;Entreprises;14846703216.0
2019-02-23;PME / PMI;4881207284.0
2019-02-23;Professionnels;4819261193.0
2019-03-14;Résidentiels;21870500600.0
2019-04-04;Professionnels;5381318511.0
2019-04-13;Professionnels;4609758876.0
2019-04-28;Résidentiels;17090593277.0
2019-04-28;Entreprises;8684066714.0
2019-06-13;PME / PMI;5007310882.0
2019-07-14;Résidentiels;11215838743.0
2019-07-16;Professionnels;3835289173.0
2019-07-16;Entreprises;14659945006.0
2019-07-26;Professionnels;4222927819.0
2019-08-01;PME / PMI;4970220448.0
2019-08-01;Résidentiels;10262921556.0
2019-08-02;Entreprises;12534695438.0
2019-08-16;Professionnels;3540602986.0
2019-08-20;PME / PMI;4685531748.0
2019-08-20;Résidentiels;10089483233.0
2019-10-30;Entreprises;13987157291.0
2019-11-15;Professionnels;6267347029.0
2019-11-27;Professionnels;5387030770.0
2019-12-15;PME / PMI;4355319114.0
2020-05-06;PME / PMI;3640164262.0
2020-05-29;Entreprises;11859326367.0
2020-07-08;Résidentiels;11036925121.0
2020-07-21;Résidentiels;11058293329.0
2020-08-23;PME / PMI;3368718015.0
2020-08-23;Entreprises;8342696895.0
2020-09-03;Professionnels;3797015333.0
2020-09-26;Professionnels;3647401537.0
2020-09-26;Résidentiels;13495231365.0
2020-10-02;Professionnels;4396231982.0
2020-10-02;Résidentiels;14214944151.0
2020-10-21;PME / PMI;4980141720.0
2020-10-23;Résidentiels;14439491195.0
2020-11-05;PME / PMI;5397366045.0
2020-11-21;Entreprises;10093771569.0
2020-12-18;Professionnels;5538305417.0
2020-12-31;Résidentiels;28323518330.0
2021-02-06;PME / PMI;2894367111.0
2021-02-12;Résidentiels;32047712565.0
2021-02-12;Entreprises;17174279621.0
2021-02-16;Entreprises;16741693651.0
2021-02-23;Professionnels;4691328394.0
2021-02-23;Entreprises;15593632481.0
2021-03-31;PME / PMI;2541421967.0
2021-03-31;Professionnels;3898888101.0
2021-03-31;Résidentiels;13647842700.0
2021-06-25;Entreprises;14979633046.0
2021-06-28;Entreprises;14931305586.0
2021-07-11;Résidentiels;11380546329.0
2021-07-17;Résidentiels;11084590702.0
2021-08-20;Professionnels;3613567261.0
2021-09-13;PME / PMI;2707862786.0
2021-10-14;Entreprises;16168515320.0
2021-10-20;Résidentiels;13263392243.0
2021-10-26;Professionnels;4645234520.0
2021-10-26;Résidentiels;15541742741.0
2021-11-19;Résidentiels;20888797910.0
2021-11-26;Résidentiels;25052602924.0
2022-01-05;Professionnels;6123332394.0
2022-01-05;Entreprises;17336882431.0
2017-02-19;Résidentiels;23548169804.0
2017-02-22;Résidentiels;20027672274.0
2017-02-22;Entreprises;14668964937.0
2017-03-02;Résidentiels;20973524579.0
2017-04-27;Professionnels;5102206176.0
2017-04-30;Résidentiels;17446873198.0
2017-05-18;PME / PMI;4865020396.0
2017-05-24;PME / PMI;4699483493.0
2017-05-25;Résidentiels;11549949442.0
2017-06-24;PME / PMI;4332453679.0
2017-07-04;PME / PMI;5075989099.0
2017-07-20;PME / PMI;5069065037.0
2017-07-20;Entreprises;14663233479.0
2017-08-23;Professionnels;3736696178.0
2017-09-01;PME / PMI;4651716565.0
2017-09-18;PME / PMI;5009938322.0
2017-10-07;Professionnels;3965707282.0
2017-11-01;Professionnels;4021772296.0
2017-11-01;Résidentiels;18776750113.0
2017-11-13;Entreprises;14331047495.0
2017-12-14;Professionnels;6785184761.0
2017-12-14;Résidentiels;25478707226.0
2017-12-20;Professionnels;6863305029.0
2017-12-30;Résidentiels;24629321604.0
2017-12-30;Entreprises;9381915644.0
2018-01-18;Résidentiels;24178919915.0
2018-02-05;Résidentiels;28944516773.0
2018-02-17;Entreprises;10809106725.0
2018-02-27;Résidentiels;34214081625.0
2018-02-27;Entreprises;16250215389.0
2018-03-25;PME / PMI;4527446661.0
2018-04-26;PME / PMI;4770753002.0
2018-04-26;Entreprises;13811240821.0
2018-06-01;Professionnels;3783288616.0
2018-06-01;Résidentiels;10712639401.0
2018-06-08;Entreprises;13916700737.0
2018-07-04;PME / PMI;5284057567.0
2018-07-14;Résidentiels;11182569160.0
2018-07-26;Entreprises;15039635528.0
2018-09-19;PME / PMI;4829820216.0
2018-11-02;Professionnels;5005432886.0
2018-11-13;PME / PMI;5798762648.0
2018-11-13;Entreprises;14343606109.0
2018-11-14;Résidentiels;17192396684.0
2018-11-14;Entreprises;14330536832.0
2018-11-30;Résidentiels;20674993157.0
2018-11-30;Entreprises;14158609142.0
2018-12-13;Professionnels;6826890018.0
2018-12-21;Entreprises;13106952398.0
2019-02-18;Professionnels;5377634801.0
2019-02-26;PME / PMI;5865225475.0
2019-02-28;Professionnels;5105105130.0
2019-03-12;Résidentiels;21154198384.0
2019-04-01;Résidentiels;15039800692.0
2019-05-09;Résidentiels;15015635529.0
2019-06-23;Professionnels;3051190402.0
2019-06-23;Résidentiels;11331291976.0
2019-08-17;Entreprises;8963518070.0
2019-09-21;PME / PMI;3850140149.0
2019-09-22;Résidentiels;11694467064.0
2019-10-14;PME / PMI;4825942964.0
2019-10-18;Entreprises;13413444024.0
2019-10-29;PME / PMI;5140946974.0
2019-11-07;PME / PMI;6250376989.0
2019-11-10;Entreprises;9181767226.0
2019-11-26;PME / PMI;6373529129.0
2020-02-14;PME / PMI;6096893686.0
2020-03-02;Professionnels;5751365602.0
2020-03-30;PME / PMI;4653539193.0
2020-03-30;Professionnels;4216549722.0
2020-03-30;Entreprises;10676454811.0
2020-04-04;Résidentiels;18957177034.0
2020-04-12;Résidentiels;13778835479.0
2020-05-10;Résidentiels;12917624299.0
2020-06-02;PME / PMI;4175691273.0
2020-06-29;Entreprises;12598181959.0
2020-07-07;PME / PMI;4792915473.0
2020-07-07;Résidentiels;10904498781.0
2020-07-20;Résidentiels;11236429127.0
2020-07-29;Résidentiels;11365574635.0
2020-08-07;Entreprises;12138365785.0
2020-08-08;Professionnels;3760804330.0
2020-09-05;Professionnels;3527280751.0
2020-09-05;Entreprises;9668083938.0
2020-09-14;PME / PMI;4743745427.0
2020-10-11;PME / PMI;3499217790.0
2020-11-06;Résidentiels;18999786165.0
2020-12-02;Entreprises;14653953960.0
2020-12-12;Entreprises;10344589864.0
2020-12-17;PME / PMI;5773992818.0
2021-01-07;Entreprises;17787218760.0
2021-01-10;PME / PMI;3161566601.0
2021-03-01;Entreprises;15352100448.0
2021-03-03;Professionnels;4833704847.0
2021-03-18;PME / PMI;3433984450.0
2021-03-27;Professionnels;4239946184.0
2021-04-28;PME / PMI;2614310462.0
2021-05-17;PME / PMI;2721219870.0
2021-05-28;PME / PMI;2753127662.0
2021-06-03;Entreprises;15567219643.0
2021-06-12;PME / PMI;2378441438.0
2021-06-12;Professionnels;3533922785.0
2021-06-13;Résidentiels;12057994997.0
2021-06-16;Entreprises;16780396912.0
2021-07-03;PME / PMI;2473891874.0
2021-07-03;Résidentiels;11226848781.0
2021-07-04;PME / PMI;2087117725.0
2021-07-04;Entreprises;10386011362.0
2021-07-13;Professionnels;3688307541.0
2021-08-24;Professionnels;3694689430.0
2021-09-11;Entreprises;11710758374.0
2021-10-01;Professionnels;4088251135.0
2021-10-10;Professionnels;3448507388.0
2021-10-21;Résidentiels;13750061653.0
2021-11-21;PME / PMI;2760056570.0
2021-12-05;Entreprises;12478809817.0
2021-12-23;Professionnels;6375906926.0
2022-01-12;Entreprises;18340525628.0
2022-01-13;Entreprises;18437193410.0
2022-02-01;Entreprises;17943230437.0
2022-02-02;PME / PMI;3752240095.0
2017-03-19;Professionnels;4050089311.0
2017-03-27;Professionnels;4589502647.0
2017-04-17;Résidentiels;15514184941.0
2017-05-14;Résidentiels;13229095174.0
2017-05-30;PME / PMI;4822336800.0
2017-05-30;Résidentiels;10642366260.0
2017-06-05;PME / PMI;3307657210.0
2017-06-05;Professionnels;2893401717.0
2017-06-10;Professionnels;3427139124.0
2017-06-11;Entreprises;9046552915.0
2017-06-26;Entreprises;14081008922.0
2017-07-09;Résidentiels;11431712907.0
2017-07-11;Entreprises;14737403614.0
2017-07-25;Entreprises;13904499607.0
2017-07-28;PME / PMI;4859213893.0
2017-08-30;PME / PMI;4901804151.0
2017-08-31;Entreprises;14091515548.0
2017-09-03;PME / PMI;3399257491.0
2017-09-03;Entreprises;8475349453.0
2017-09-05;PME / PMI;4832977967.0
2017-09-05;Professionnels;3900288456.0
2017-10-04;PME / PMI;4812046298.0
2017-10-18;PME / PMI;4626640660.0
2017-10-18;Résidentiels;12109855536.0
2017-11-23;Professionnels;5484978513.0
2017-11-25;Entreprises;10575207171.0
2018-01-14;PME / PMI;5032152979.0
2018-01-14;Professionnels;5477697753.0
